date,AAPL,ABT,BAC,CVX,GS,INTC,JNJ,JPM,KO,MCD,MSFT,PFE,PG,WMT,XOM
2008-06-17,0.263700510651681,0.0,9.063930161978817e-17,0.24518150584467382,5.4616684438957286e-17,9.107298248878237e-18,0.0,1.1796119636642288e-16,1.0928757898653885e-16,0.1501623350124204,0.0,0.0,0.0,0.3409556484912247,0.0
2008-06-18,0.28700841168061086,0.0,9.783992870439698e-17,0.2591626332439976,0.0,1.0652286344670081e-16,0.0,1.1413938370841148e-16,6.646159317336142e-17,0.041741450724953305,1.1248597539537109e-17,3.4640259410911867e-17,2.507217523872729e-17,0.41208750435043845,0.0
2008-06-19,0.31059329978703115,1.8566962203814263e-18,5.811323644522304e-17,0.20759411557429963,4.938540895671473e-17,0.0,9.8879238130678e-17,9.042246118529107e-17,0.0,0.1989644789740407,0.0,0.0,1.4907779871675686e-17,0.28284810566462826,2.3418766925686896e-17
2008-06-20,0.275844743871643,0.0,4.7271214720367993e-17,0.21238820989777715,1.474514954580286e-17,8.001412032943023e-17,1.3183898417423734e-16,5.407458335271453e-18,3.729655473350135e-17,0.2283652286115701,0.0,1.734723475976807e-17,1.734723475976807e-18,0.28340181761900957,2.688821387764051e-17
2008-06-23,0.2230612148687645,9.71445146547012e-17,0.0,0.32094834876825046,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.16080788182384237,0.0,0.0,0.0,0.29518255453914294,1.214306433183765e-17
2008-06-24,0.24742908936444766,0.0,2.0816681711721685e-17,0.2513906292145264,0.0,9.432558900623889e-18,2.0404684886177193e-16,0.0,1.2663481374630692e-16,0.07666262015199768,6.526897078362737e-17,0.0,1.2752758647271295e-16,0.42451766126902807,2.168404344971009e-19
2008-06-25,0.3039608445976393,0.0,3.881443777498106e-17,0.22582546163394004,5.4643789493269423e-17,0.0,1.496198998029996e-17,2.1467203015212988e-17,0.0,0.001783130580128165,0.0,0.0,0.0,0.4684305631882926,0.0
2008-06-26,0.23141249538237219,0.0,0.0,0.23611282303873493,0.0,0.0,3.209238430557093e-17,0.0,3.9302328752599536e-17,0.10276600760012346,2.6020852139652106e-18,0.0,6.619054263024005e-17,0.4297086739787696,8.673617379884035e-19
2008-06-27,0.2557548392706995,0.0,1.6740081543176188e-16,0.21801663569655244,0.0,5.811323644522304e-17,0.0,0.0,0.0,0.18402376450026975,7.491837011874836e-17,0.0,0.0,0.34220476053247856,0.0
2008-06-30,0.21170460464737795,8.442207978694161e-17,0.0,0.29050301257290967,0.0,7.947201924318748e-17,8.857931749206571e-17,0.0,0.0,0.14434763751823748,7.302101631689872e-17,0.0,2.9219248548484344e-17,0.3534447452614749,4.840962700147777e-17
2008-07-01,0.2773993185057833,1.231653667943533e-16,4.597017211338539e-17,0.18988663630106034,5.11336849598476e-17,0.0,6.938893903907228e-17,0.0,5.854691731421724e-18,0.15135720049905077,0.0,0.0,0.0,0.38135684469410547,0.0
2008-07-02,0.18466865510421993,0.0,1.0679391398982219e-16,0.10414076898598196,0.0,0.0,1.0408340855860843e-16,0.0,0.0,0.2664223628483199,0.0,0.0,0.0,0.4447682130614787,0.0
2008-07-03,0.12227888069778184,1.5612511283791264e-17,2.0643209364124004e-16,0.1686886921699865,9.351243737687476e-17,3.5561831257524545e-17,0.0,8.370040771588094e-17,1.2967057982926633e-16,0.24038758447689293,5.2475385148298415e-17,3.7730235602495554e-17,4.0766001685454967e-17,0.46864484265533823,1.5024331605217878e-16
2008-07-07,0.19576182789705265,1.2549640146519714e-16,0.0,0.01577527588988549,3.9302328752599536e-18,0.0,0.006684433440269109,7.979727989493313e-17,1.1980434005964824e-16,0.23939144499187132,2.2415879916137804e-17,0.0,1.111307226797642e-18,0.5423870177809211,0.0
2008-07-08,0.20797340965654995,5.4643789493269423e-17,0.0,3.479611347320666e-18,8.109832250191573e-17,3.382710778154774e-17,8.761708806398483e-17,8.543513119185775e-17,0.0,0.27698841069276064,1.1188966420050406e-16,0.0,3.426078865054194e-17,0.5150381796506891,0.0
2008-07-09,0.12605885130302907,0.0,9.963817965141786e-17,3.2959746043559335e-17,1.69000013636178e-17,9.16692936836494e-17,2.3722343533982837e-16,7.752045533271357e-17,8.023096076392733e-17,0.42485337175885063,1.8431436932253575e-18,2.6278350155617414e-17,1.7970651008947236e-16,0.4490877769381198,0.0
2008-07-10,0.16735878266692233,2.2724877535296173e-16,7.112366251504909e-17,3.9898639947466563e-17,0.0,0.0,0.0,0.0,0.0,0.35322530390954293,0.0,0.0,1.9255430583342559e-16,0.4794159134235348,0.0
2008-07-11,0.17682822752980948,1.734723475976807e-17,0.0,0.0,0.0,5.97395397039513e-17,0.17570399179637586,0.0,0.0,0.29895224799576287,0.0,0.0,0.0,0.34851553267805235,0.0
2008-07-14,0.13683048313593052,0.0,4.119968255444917e-17,2.862293735361732e-17,1.3444106938820255e-16,3.686287386450715e-18,0.17339768044599066,1.222980050563649e-16,5.811323644522304e-17,0.3556802177290569,0.0,6.591949208711867e-17,0.0,0.33409161868902204,0.0
2008-07-15,0.08997393373416489,0.0,0.0,1.0711917464156784e-16,0.0,2.0816681711721685e-17,0.20108344383609,0.0,0.0,0.37683657872160875,0.0,2.688821387764051e-17,0.0,0.3321060437081373,0.0
2008-07-16,0.08285744696486577,0.0,0.0,7.28583859910259e-17,1.1983144511396038e-16,1.0091889346766636e-16,0.2462787672513746,1.3270634591222574e-16,4.605690828718423e-16,0.34756413303713357,0.0,8.364619760725667e-17,0.0,0.3232996527466259,0.0
2008-07-17,0.06861416384324236,0.0,1.4249127051890742e-16,7.459988573058074e-17,5.637851296924623e-17,1.1188966420050406e-16,0.23511465421965697,6.548581121812447e-17,0.0,0.32943738921437227,8.500145032286355e-17,9.8879238130678e-17,0.0,0.366833792722728,7.632783294297951e-17
2008-07-18,0.0,0.0,0.0,1.0957548923801257e-16,2.0578250784525067e-17,0.0,0.27146435746447173,1.97723494038354e-17,3.0959541348581485e-16,0.3522924461800093,3.361537488899047e-17,1.776988386693894e-17,0.0,0.3762431963555187,2.8105410222546884e-17
2008-07-21,5.1550334181747674e-17,4.163336342344337e-16,0.0,0.0,2.7210745275999385e-17,0.0,0.2510458287237384,5.8177862955123e-17,0.0,0.34931202539215844,1.2028184827736202e-17,0.0,4.547090933344257e-18,0.39964214588410285,0.0
2008-07-22,0.0,0.0,0.0,1.172503467805918e-16,0.0,0.0,0.18123167605206736,0.0,6.194558831501557e-17,0.22245159767854447,0.0,0.0,4.677635328051194e-18,0.5963167262693885,0.0
2008-07-23,0.03149021552179853,0.0,7.715453709949971e-17,2.0816681711721685e-17,4.0115480381963664e-17,3.878733272066892e-17,0.28063178471885825,0.0,2.5587171270657905e-17,0.3139545393658387,4.824699667560495e-18,0.0,0.0,0.3739234603935045,4.2500725161431774e-17
2008-07-24,0.0,0.0,2.971425625554024e-16,4.371974131744681e-19,6.320225322895711e-17,2.1792161535167015e-17,0.3521539712209505,9.017293198921452e-17,2.460722878577022e-16,0.3073547395188373,8.194948720233332e-18,0.0,0.0,0.3404912892602116,0.0
2008-07-25,0.0,1.942890293094024e-16,9.450825778939914e-17,6.260120490892758e-17,2.914001218386346e-17,3.015064118490033e-17,0.29941380806803203,0.0,0.0,0.3743215625688965,1.1268583856933478e-17,4.656011894329614e-17,0.0,0.3262646293630713,8.365061738457642e-17
2008-07-28,6.483283947735134e-17,2.3592239273284576e-16,1.4416692504764517e-16,5.060932337448559e-17,0.0,0.0,0.33783706492490734,2.6500813368064886e-17,1.478307428622679e-16,0.34221684640969996,0.0,2.9314326372100075e-17,0.0,0.31994608866539204,3.975612372883872e-19
2008-07-29,0.0,7.28583859910259e-17,8.875352968782159e-17,0.0,0.0,0.0,0.26079846024843756,1.0520106007092732e-17,0.0,0.4084294682228088,9.032852412132931e-18,0.0,0.0,0.33077207152875415,0.0
2008-07-30,0.0,2.200137044052725e-16,0.0,5.189607487116762e-18,0.0,0.0,0.0,2.2802822341724278e-17,6.475961633034379e-17,0.5613636429609655,0.0,0.0,0.0,0.4386363570390345,2.7311279789500114e-17
2008-07-31,7.695197754287195e-17,0.0,2.1931642350994747e-16,7.114652079069989e-17,5.979810676526204e-17,4.185393496081518e-17,0.0,1.1368817930869857e-16,1.0443717314973748e-16,0.5092729004383485,3.948288710300715e-17,4.9697827331749585e-17,0.0,0.4907270995616511,5.233615238378686e-17
2008-08-01,0.0,1.757863243680469e-16,2.6643348167710595e-17,0.0,0.0,3.7945005014648887e-17,0.08523405685686264,0.0,0.0,0.5194195917365597,0.0,0.0,0.0,0.39534635140657765,0.0
2008-08-04,0.0,1.6893071438159097e-16,3.938532605832227e-17,8.060220175607425e-17,0.0,0.0,9.020562075079397e-17,0.0,0.0,0.4850561084675999,0.0,0.0,9.375171900859649e-17,0.5149438915324,4.595784375324331e-18
2008-08-05,0.0,0.0,1.344061073644675e-16,0.0,6.110891528011958e-18,1.0207800026547461e-17,0.0,0.0,7.176903103266598e-17,0.524707766883881,0.0,0.0,0.0,0.4752922331161197,0.0
2008-08-06,9.741140005887637e-17,0.0,1.0459298098132699e-16,6.57674766447862e-17,0.0,0.0,2.7755575615628914e-16,0.0,2.6354715423843613e-17,0.45583264790028594,6.3536132670421195e-18,0.0,4.39591585927095e-17,0.5441673520997135,0.0
2008-08-07,2.7820279690667588e-16,7.004288263351981e-17,2.6403655376772263e-17,5.025155550039555e-17,2.6174578035513465e-17,0.0,0.34663818851558226,4.577381740004914e-17,6.999194286895386e-17,0.6110607611869113,0.0,3.144987565952985e-17,1.4523970667275837e-16,0.04230105029750586,0.0
2008-08-08,0.04602767996302373,8.760353553682876e-17,1.700842158086635e-17,2.6020852139652106e-17,0.0,6.071532165918825e-18,0.23104464480236567,2.7538735181131813e-17,2.2551405187698492e-17,0.6344665328449097,0.0,1.0408340855860843e-17,1.43982048506075e-16,0.08846114238970047,0.0
2008-08-11,0.08054229192631537,3.382710778154774e-17,0.0,1.240327285323417e-16,0.0,4.683753385137379e-17,0.09468828332825871,1.4094628242311558e-17,1.942890293094024e-16,0.6710146763298082,9.194034422677078e-17,6.938893903907228e-18,1.474514954580286e-17,0.15375474841561704,1.0148132334464322e-16
2008-08-12,0.08343274056222041,9.107298248878237e-18,0.0,4.412702842016003e-17,0.0,0.0,0.07108504771676663,0.0,0.0,0.5843613648925405,0.0,0.0,9.751043288791506e-18,0.26112084682847286,0.0
2008-08-13,0.13256780181662656,0.0,0.0,0.0,4.336808689942018e-17,2.656295322589486e-17,2.498001805406602e-16,6.071532165918825e-18,5.515709145930553e-17,0.4337576269566646,7.19910242530375e-17,2.594461917439922e-17,0.0,0.43367457122670905,0.0
2008-08-14,0.16062541397959862,0.0,0.0,0.0,0.0,1.1341771163735082e-17,2.2890557179779114e-16,3.9898639947466563e-17,4.336808689942018e-18,0.4475163729608302,0.0,0.0,0.0,0.39185821305957114,4.336808689942018e-18
2008-08-15,0.1592220982701828,0.0,1.0668549377257364e-16,1.9654552508088785e-17,1.951563910473908e-17,3.5561831257524545e-17,0.0,8.890457814381136e-17,6.765421556309548e-17,0.3805973177473553,0.0,9.46237446036724e-17,0.0,0.46018058398246164,0.0
2008-08-18,0.10192151807236127,1.235990476633475e-16,0.0,5.117434254131581e-17,7.155734338404329e-17,5.0306980803327406e-17,3.122502256758253e-16,9.540979117872439e-18,3.0357660829594124e-17,0.448782612699746,0.0,0.0,2.211772431870429e-16,0.4492958692278919,0.0
2008-08-19,0.11257537018697941,0.0,0.0,5.580930682869134e-17,6.242294008085292e-17,2.7701365507004638e-17,0.0,1.9380113833178392e-17,6.171820866873734e-17,0.3990616358983455,0.0,4.8057261295419984e-17,0.0,0.48836299391467575,3.8949963046541747e-17
2008-08-20,0.07174332982065187,0.0,0.0,0.0,2.949029909160572e-17,7.806255641895632e-18,5.828670879282072e-16,0.0,0.0,0.4034671819169641,2.7755575615628914e-17,0.0,0.0,0.5247894882623837,3.0357660829594124e-17
2008-08-21,0.016741446561350907,0.0,0.0,3.491130995403324e-17,0.0,1.2902005852577503e-16,0.0,7.632783294297951e-17,1.5023574504891779e-16,0.35183203947472924,1.2502793601408588e-16,1.1308228659023811e-16,9.334980705100193e-17,0.6314265139639197,7.18364740909121e-18
2008-08-22,0.024514495134209235,0.0,0.0,2.5804011705155006e-17,3.2959746043559335e-17,4.141652298894627e-17,4.744468706796567e-16,2.0252896582029223e-16,0.0,0.30446758015326286,0.0,8.608565249534905e-17,0.0,0.6710179247125275,0.0
2008-08-25,6.718555132733196e-18,8.344346852650789e-17,0.0,3.7962273913004827e-17,0.0,7.471386285689093e-17,0.0,0.0,0.0,0.2630975559321144,1.465780729727683e-16,6.056532452069793e-18,0.0,0.7369024440678859,6.356458408841277e-17
2008-08-26,0.014064159526462422,0.0,0.0,0.0,0.0,8.337514706413529e-17,6.597370219574294e-16,3.61519585306977e-17,0.0,0.312595279833674,1.870248747537495e-17,0.0,9.784924606681678e-17,0.6733405606398631,0.0
2008-08-27,0.06421094366477871,0.0,0.0,0.0,3.469446951953614e-18,1.192622389734055e-16,0.0,3.382710778154774e-17,1.0408340855860843e-17,0.31150826688942546,3.122502256758253e-17,3.903127820947816e-18,2.441623292437356e-16,0.6242807894457958,7.979727989493313e-17
2008-08-28,1.1963006046341109e-16,2.6347871519892373e-16,0.0,0.0,0.0,0.0,2.0296264668928643e-16,0.0,0.0,0.3960665908403675,0.0,0.0,9.956445676936679e-17,0.6039334091596323,0.0
2008-08-29,0.0,1.3411115948099795e-16,1.8182961547289076e-16,6.503457398178817e-17,0.0,0.0,0.0,0.0,3.635660662124067e-17,0.370416361812024,0.0,7.029818832050873e-19,0.0,0.629583638187976,0.0
2008-09-02,3.1723640430917844e-17,1.5365777597628486e-16,2.23051204200369e-16,2.171390240450313e-17,0.0,1.242567711508959e-17,0.0,5.094970995294931e-18,7.643309239715911e-17,0.363550897785984,0.0,0.0,1.4075099239405875e-16,0.636449102214016,0.0
2008-09-03,7.54717693243698e-17,0.0,1.2044937483211586e-16,0.0,0.0,0.0,2.7998969345765874e-16,2.026977701193157e-17,0.0,0.17812885149321356,0.0,3.6819235331456785e-18,2.19536531922686e-16,0.8218711485067861,8.259938332577484e-18
2008-09-04,0.0,8.394712969598946e-17,0.0,1.1276032793071842e-16,0.0,0.0,4.171582381749785e-16,0.0,0.0,0.03063934707710811,0.0,0.0,0.0,0.9693606529228919,0.0
2008-09-05,0.0,0.0,5.771300785385791e-17,0.0,4.791504108151383e-17,0.0,0.0,0.0,5.627374964062297e-17,0.0,4.6247395518744263e-17,1.4175970944751587e-17,0.0,1.0,5.4364472470656334e-17
2008-09-08,1.3515904470682094e-16,2.173159654116671e-17,0.0,0.0,0.0,0.0,1.4278790099542863e-16,0.0,1.2799573310313845e-18,0.03407692979731354,0.0,0.0,0.0,0.9659230702026868,0.0
2008-09-09,4.2998752849492583e-17,1.4811906899660805e-16,1.5573847767301514e-16,0.0,5.25519643557394e-17,5.869971091234843e-18,5.27542247359897e-17,1.578409332479957e-17,2.5759680343832847e-17,0.05750782708172275,0.0,0.0,0.0,0.942492172918277,0.0
2008-09-10,2.2791633774876678e-17,6.00403946053299e-17,1.5252550703510736e-16,0.0,2.2509896268684653e-17,1.1302143858784887e-17,1.234692756048695e-17,0.0,0.0,0.0,0.0,0.0,1.010874361028168e-16,1.0,0.0
2008-09-11,1.502096317795502e-16,0.0,0.0,0.0,6.821846758055755e-18,1.199596265834222e-17,3.4693606271079294e-17,4.716142052353478e-18,0.0,0.0,8.884237721431663e-18,4.0578405023785933e-17,1.9936155010973122e-17,1.0,8.773293308531464e-17
2008-09-12,0.0,0.0,0.0,0.0,4.818173284354658e-17,1.0205606422058909e-16,0.0,8.833070209185528e-17,4.0004460210285093e-19,3.191891195797325e-16,0.0,5.164992978440524e-17,2.4192542646947422e-17,0.9999999999999999,1.3509758884207935e-17
2008-09-15,2.4452808180898386e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1277180411862132e-18,1.981921571303502e-16,0.0,0.0,0.0,1.0,0.0
2008-09-16,0.0,0.0,1.5164807058148132e-16,0.0,0.0,3.611795352547883e-17,0.0,5.398301220067324e-17,0.0,2.3592239273284576e-16,1.983142595676224e-17,5.2819698234392445e-17,0.0,1.0,4.391140557556057e-17
2008-09-17,0.0,0.0,4.419671616088233e-17,3.642768262959465e-17,5.994783699655672e-17,0.0,1.004466879604193e-15,0.0,0.0,0.0,3.067609721704664e-17,0.0,0.0,1.0,1.4304875160938826e-17
2008-09-18,1.609143707607869e-17,0.0,0.0,0.0,1.2460234908269575e-17,6.382033980878801e-18,0.0,3.938097635181757e-17,0.0,0.0,0.0,3.303268024749568e-17,0.0,1.0,2.9101684175543484e-17
2008-09-19,0.0,0.0,9.115310439522661e-18,0.0,8.584294291910841e-17,7.776719626677938e-17,0.0,2.6827026937528513e-17,1.7907991451303882e-17,0.06912713147135326,2.6210628261328158e-17,3.895580008357951e-17,2.700934473522686e-16,0.9308728685286466,2.0348078233575075e-17
2008-09-22,1.9707761722684105e-17,2.8300614327562297e-16,0.0,2.004128207990349e-17,0.0,0.0,0.0,0.0,7.72959274413483e-17,0.03238867963057929,0.0,0.0,2.229822440234487e-16,0.9676113203694209,0.0
2008-09-23,0.0,0.0,3.5171117695360105e-17,4.989167693191255e-17,2.5679230847602042e-17,3.74489077082015e-17,0.0,0.0,1.462386584132925e-18,0.0,1.1597652421757548e-16,0.0,9.97941686076151e-17,1.0,1.1480073640738113e-16
2008-09-24,7.343247465610453e-18,1.3823607096040733e-16,1.3870345305259043e-17,5.019913187880386e-17,0.0,3.6734264766682324e-17,0.0,0.0,0.0,0.0,7.198671234003175e-17,1.1017043205591775e-18,4.191272900474001e-17,1.0,4.4725688605996783e-17
2008-09-25,0.0,0.0,2.5420152867335662e-17,0.0,1.483850630379469e-16,8.5127809444348e-17,4.736666785462164e-17,5.566065568065025e-17,0.0,0.0,0.0,2.754326684236195e-17,0.0,1.0,1.2737825608024886e-17
